name, result, bool var, arith var, conflict, decision, stage, learned added
sin-cos-346-b-chunk-0362, unsat, , , 2, , 2, 
sin-cos-346-b-chunk-0363, unsat, , , , , , 
sin-cos-346-b-chunk-0364, sat, , , , , 4, 
sin-cos-346-b-chunk-0365, sat, , , , , 4, 
sin-cos-346-b-chunk-0366, unsat, , , , , , 
sin-cos-346-b-chunk-0367, sat, , , , , 4, 
sin-cos-346-b-chunk-0368, sat, , , , , 4, 
sin-cos-346-b-chunk-0369, unsat, , , 3, , 3, 
sin-cos-346-b-chunk-0370, unsat, , , , , , 
sin-cos-346-b-chunk-0371, sat, , , , , 4, 
sin-cos-346-b-chunk-0372, sat, , , , , 4, 
sin-cos-346-b-chunk-0373, unsat, , , , , , 
sin-cos-346-b-chunk-0374, sat, , , , , 4, 
sin-cos-346-b-chunk-0375, sat, , , , , 4, 
sin-cos-346-b-chunk-0376, unsat, , , 3, , 3, 
sin-cos-346-b-chunk-0377, sat, , , , , 4, 
sin-cos-346-b-chunk-0378, unsat, , , , , , 
sin-cos-346-b-chunk-0379, sat, , , , , 4, 
sin-cos-346-b-chunk-0380, unsat, , , , , , 
sin-cos-346-b-chunk-0381, unsat, , , , , , 
sin-cos-346-b-chunk-0382, sat, , , , , 4, 
sin-cos-346-b-chunk-0383, sat, , , , , 4, 
sin-cos-346-b-chunk-0386, unsat, , , , , , 
sin-cos-346-b-chunk-0387, sat, , , 2, 1, 6, 
sin-cos-346-b-chunk-0388, sat, , , , , 4, 
sin-cos-346-b-chunk-0389, unsat, , , , , , 
sin-cos-346-b-chunk-0391, sat, , , , , 4, 
sin-cos-346-b-chunk-0392, sat, , , , , 4, 
sin-cos-346-b-chunk-0393, unsat, , , 2, , 2, 
sin-cos-346-b-chunk-0394, unsat, , , , , , 
sin-cos-346-b-chunk-0395, sat, , , , , 4, 
sin-cos-346-b-chunk-0396, sat, , , , , 4, 
sin-cos-346-b-chunk-0397, unsat, , , , , , 
sin-cos-346-b-chunk-0398, sat, , , , , 4, 
sin-cos-346-b-chunk-0399, sat, , , , , 4, 
sin-cos-346-b-chunk-0400, unsat, , , , , , 
sin-cos-346-b-chunk-0401, sat, , , , , 4, 
sin-cos-346-b-chunk-0402, sat, , , , , 4, 
sin-cos-346-b-chunk-0405, unsat, , , , , , 
sin-cos-346-b-chunk-0406, sat, , , , , 4, 
sin-cos-346-b-chunk-0407, sat, , , , , 4, 
sin-cos-346-b-chunk-0408, unsat, , , , , , 
sin-cos-346-b-chunk-0410, sat, , , , , 4, 
sin-cos-346-b-chunk-0411, sat, , , , , 4, 
sin-cos-346-b-chunk-0412, unsat, , , 2, , 2, 
sin-cos-346-b-chunk-0413, unsat, , , , , , 
sin-cos-346-b-chunk-0414, sat, , , , , 4, 
sin-cos-346-b-chunk-0415, sat, , , , , 4, 
sin-cos-346-b-chunk-0416, unsat, , , , , , 
sin-cos-346-b-chunk-0417, sat, , , , , 4, 
sin-cos-346-b-chunk-0418, sat, , , , , 4, 
sin-cos-346-b-chunk-0419, unsat, , , 2, , 2, 
sin-cos-346-b-chunk-0420, unsat, , , , , , 
sin-cos-346-b-chunk-0421, sat, , , , , 4, 
sin-cos-346-b-chunk-0422, sat, , , , , 4, 
sin-cos-346-b-chunk-0423, unsat, , , 3, , 3, 
sin-cos-346-b-chunk-0424, unsat, , , , , , 
sin-cos-346-b-chunk-0425, sat, , , , , 4, 
sin-cos-346-b-chunk-0426, sat, , , , , 4, 
sin-cos-346-b-chunk-0427, unsat, , , , , , 
sin-cos-346-b-chunk-0428, unsat, , , , , , 
sin-cos-346-b-chunk-0429, sat, , , , , 4, 
sin-cos-346-b-chunk-0430, sat, , , , , 4, 
sin-cos-346-b-chunk-0431, unsat, , , , , , 
sin-cos-346-b-chunk-0432, sat, , , , , 4, 
sin-cos-346-b-chunk-0433, sat, , , , , 4, 
sin-cos-346-b-chunk-0434, unsat, , , 2, , 2, 
sin-cos-346-b-chunk-0435, unsat, , , , , , 
sin-cos-346-b-chunk-0436, sat, , , , , 4, 
sin-cos-346-b-chunk-0437, sat, , , , , 4, 
sin-cos-346-b-chunk-0438, unsat, , , , , , 
sin-cos-346-b-chunk-0439, unsat, , , , , , 
sin-cos-346-b-chunk-0440, sat, , , , , 4, 
sin-cos-346-b-chunk-0441, sat, , , , , 4, 
sin-cos-346-b-chunk-0442, unsat, , , , , , 
sin-cos-346-b-chunk-0443, sat, , , , , 4, 
sin-cos-346-b-chunk-0444, sat, , , , , 4, 
sin-cos-346-b-chunk-0445, unsat, , , 2, , 2, 
sin-cos-346-b-chunk-0446, unsat, , , , , , 
sin-cos-346-b-chunk-0447, sat, , , , , 4, 
sin-cos-346-b-chunk-0448, sat, , , , , 4, 
sin-cos-346-b-chunk-0449, unsat, , , , , , 
sin-cos-346-b-chunk-0450, sat, , , , , 4, 
sin-cos-346-b-chunk-0451, sat, , , , , 4, 
sin-cos-346-b-chunk-0452, unsat, , , 3, , 3, 
sin-cos-346-b-chunk-0453, unsat, , , , , , 
sin-cos-346-b-chunk-0454, sat, , , , , 4, 
sin-cos-346-b-chunk-0455, sat, , , , , 4, 
sin-cos-346-b-chunk-0456, unsat, , , , , , 
sin-cos-346-b-chunk-0457, sat, , , , , 4, 
sin-cos-346-b-chunk-0458, sat, , , , , 4, 
sin-cos-346-b-chunk-0459, unsat, , , 3, , 3, 
sin-cos-346-b-chunk-0460, unsat, , , , , , 
sin-cos-346-b-chunk-0461, sat, , , , , 4, 
sin-cos-346-b-chunk-0462, sat, , , , , 4, 
sin-cos-346-b-chunk-0463, unsat, , , , , , 
sin-cos-346-b-chunk-0464, unsat, , , , , , 
sin-cos-346-b-chunk-0465, sat, , , , , 4, 
sin-cos-346-b-chunk-0466, sat, , , , , 4, 
sin-cos-346-b-chunk-0467, unsat, , , , , , 
sin-cos-346-b-chunk-0468, sat, , , , , 4, 
sin-cos-346-b-chunk-0469, sat, , , , , 4, 
sin-cos-346-b-chunk-0470, unsat, , , 3, , 3, 
sin-cos-346-b-chunk-0471, sat, , , , , 4, 
sin-cos-346-b-chunk-0472, sat, , , , , 4, 
sin-cos-346-b-chunk-0473, unsat, , , 2, , 2, 
sin-cos-346-b-chunk-0474, unsat, , , , , , 
sin-cos-346-b-chunk-0475, sat, , , , , 4, 
sin-cos-346-b-chunk-0476, sat, , , , , 4, 
sin-cos-346-b-chunk-0477, unsat, , , , , , 
sin-cos-346-b-chunk-0478, unsat, , , , , , 
sin-cos-346-b-chunk-0479, sat, , , , , 4, 
sin-cos-346-b-chunk-0480, sat, , , , , 4, 
sin-cos-346-b-chunk-0481, unsat, , , , , , 
sin-cos-346-b-chunk-0482, unsat, , , , , , 
sin-cos-346-b-chunk-0483, sat, , , , , 4, 
sin-cos-346-b-chunk-0484, sat, , , , , 4, 
sin-cos-346-b-chunk-0485, unsat, , , , , , 
sin-cos-346-b-chunk-0486, unsat, , , , , , 
sin-cos-346-b-chunk-0487, sat, , , , , 4, 
sin-cos-346-b-chunk-0488, sat, , , , , 4, 
sin-cos-346-b-chunk-0489, unsat, , , , , , 
sin-cos-346-b-chunk-0490, unsat, , , , , , 
sin-cos-346-b-chunk-0491, sat, , , , , 4, 
sin-cos-346-b-chunk-0492, sat, , , , , 4, 
sin-cos-346-b-chunk-0493, unsat, , , , , , 
sin-cos-346-b-chunk-0494, sat, , , , , 4, 
sin-cos-346-b-chunk-0495, unsat, , , , , , 
sin-cos-346-b-chunk-0496, sat, , , , , 4, 
sin-cos-346-b-chunk-0497, sat, , , , , 4, 
sin-cos-346-b-chunk-0498, unsat, , , , , , 
sin-cos-346-b-chunk-0499, unsat, , , , , , 
sin-cos-346-b-chunk-0500, sat, , , , , 4, 
sin-cos-346-b-chunk-0501, sat, , , , , 4, 
sin-cos-346-b-chunk-0502, unsat, , , , , , 
sin-cos-346-b-chunk-0503, unsat, , , , , , 
sin-cos-346-b-chunk-0504, sat, , , , , 4, 
sin-cos-346-b-chunk-0505, sat, , , , , 4, 
sin-cos-346-b-chunk-0506, unsat, , , , , , 
sin-cos-346-b-chunk-0507, sat, , , , , 4, 
sin-cos-346-b-chunk-0508, sat, , , , , 4, 
sin-cos-346-b-chunk-0509, unsat, , , 3, , 3, 
sin-cos-346-b-chunk-0510, sat, , , , , 4, 
sin-cos-346-b-chunk-0511, sat, , , , , 4, 
sin-cos-346-b-chunk-0512, unsat, , , 2, , 2, 
sin-cos-346-b-chunk-0513, sat, , , , , 4, 
sin-cos-346-b-chunk-0514, sat, , , , , 4, 
sin-cos-346-b-chunk-0515, unsat, , , 2, , 2, 
sin-cos-346-b-chunk-0516, sat, , , , , 4, 
sin-cos-346-b-chunk-0517, sat, , , , , 4, 
sin-cos-346-b-chunk-0518, sat, , , , , 4, 
sin-cos-346-b-chunk-0519, unsat, , , 3, , 3, 
sin-cos-346-b-chunk-0520, sat, , , , , 4, 
sin-cos-346-b-chunk-0521, sat, , , , , 4, 
sin-cos-346-b-chunk-0522, unsat, , , 3, , 3, 
sin-cos-346-b-chunk-0523, sat, , , , , 4, 
sin-cos-346-b-chunk-0524, unsat, , , , , , 
sin-cos-346-b-chunk-0525, sat, , , , , 4, 
sin-cos-346-b-chunk-0526, unsat, , , , , , 
sin-cos-346-b-chunk-0527, unsat, , , , , , 
sin-cos-346-b-chunk-0528, sat, , , , , 4, 
sin-cos-346-b-chunk-0529, sat, , , , , 4, 
sin-cos-346-b-chunk-0532, sat, , , , , 4, 
sin-cos-346-b-chunk-0533, unsat, , , , , , 
sin-cos-346-b-chunk-0534, unsat, , , , , , 
sin-cos-346-b-chunk-0535, unsat, , , , , , 
sin-cos-346-b-chunk-0536, sat, , , , , 4, 
sin-cos-346-b-chunk-0537, sat, , , , , 4, 
sin-cos-346-b-chunk-0540, sat, , , , , 4, 
sin-cos-346-b-chunk-0541, unsat, , , , , , 
sin-cos-346-b-chunk-0542, unsat, , , , , , 
sin-cos-346-b-chunk-0543, sat, , , , , 4, 
sin-cos-346-b-chunk-0544, sat, , , , , 4, 
sin-cos-346-b-chunk-0545, unsat, , , , , , 
sin-cos-346-b-chunk-0547, sat, , , , , 4, 
sin-cos-346-b-chunk-0548, sat, , , , , 4, 
sin-cos-346-b-chunk-0549, unsat, , , 2, , 2, 
sin-cos-346-b-chunk-0550, unsat, , , , , , 
sin-cos-346-b-chunk-0551, sat, , , , , 4, 
sin-cos-346-b-chunk-0552, sat, , , , , 4, 
sin-cos-346-b-chunk-0553, unsat, , , , , , 
sin-cos-346-b-chunk-0555, sat, , , , , 4, 
sin-cos-346-b-chunk-0556, sat, , , , , 4, 
sin-cos-346-b-chunk-0557, unsat, , , 2, , 2, 
sin-cos-346-b-chunk-0558, unsat, , , , , , 
sin-cos-346-b-chunk-0559, sat, , , , , 4, 
sin-cos-346-b-chunk-0560, sat, , , , , 4, 
sin-cos-346-b-chunk-0561, unsat, , , , , , 
sin-cos-346-b-chunk-0562, sat, , , , , 4, 
sin-cos-346-b-chunk-0563, sat, , , , , 4, 
sin-cos-346-b-chunk-0564, unsat, , , 2, , 2, 
sin-cos-346-b-chunk-0565, sat, , , , , 4, 
sin-cos-346-b-chunk-0566, sat, , , , , 4, 
sin-cos-346-b-chunk-0567, unsat, , , , , , 
sin-cos-346-b-chunk-0568, sat, , , , , 4, 
sin-cos-346-b-chunk-0569, sat, , , , , 4, 
sin-cos-346-b-chunk-0572, sat, , , , , 4, 
sin-cos-346-b-chunk-0573, unsat, , , , , , 
sin-cos-346-b-chunk-0574, sat, , , , , 4, 
sin-cos-346-b-chunk-0575, sat, , , , , 4, 
sin-cos-346-b-chunk-0578, sat, , , , , 4, 
sin-cos-346-b-chunk-0579, unsat, , , , , , 
sin-cos-346-b-chunk-0580, sat, , , , , 4, 
sin-cos-346-b-chunk-0581, unsat, , , , , , 
sin-cos-346-b-chunk-0582, unsat, , , , , , 
sin-cos-346-b-chunk-0583, sat, , , , , 4, 
sin-cos-346-b-chunk-0584, sat, , , , , 4, 
sin-cos-346-b-chunk-0587, unsat, , , , , , 
sin-cos-346-b-chunk-0588, sat, , , 2, 1, 6, 
sin-cos-346-b-chunk-0589, sat, , , , , 4, 
sin-cos-346-b-chunk-0590, unsat, , , , , , 
sin-cos-346-b-chunk-0592, sat, , , , , 4, 
sin-cos-346-b-chunk-0593, sat, , , , , 4, 
sin-cos-346-b-chunk-0594, unsat, , , 2, , 2, 
sin-cos-346-b-chunk-0595, unsat, , , , , , 
sin-cos-346-b-chunk-0596, sat, , , , , 4, 
sin-cos-346-b-chunk-0597, sat, , , , , 4, 
sin-cos-346-b-chunk-0598, unsat, , , , , , 
sin-cos-346-b-chunk-0599, sat, , , , , 4, 
sin-cos-346-b-chunk-0600, sat, , , , , 4, 
sin-cos-346-b-chunk-0601, unsat, , , 2, , 2, 
sin-cos-346-b-chunk-0602, sat, , , , , 4, 
sin-cos-346-b-chunk-0603, sat, , , , , 4, 
sin-cos-346-b-chunk-0604, unsat, , , 2, , 2, 
sin-cos-346-b-chunk-0605, sat, , , , , 4, 
sin-cos-346-b-chunk-0606, sat, , , , , 4, 
sin-cos-346-b-chunk-0607, unsat, , , 2, , 2, 
sin-cos-346-b-chunk-0608, sat, , , , , 4, 
sin-cos-346-b-chunk-0609, sat, , , , , 4, 
sin-cos-346-b-chunk-0610, unsat, , , , , , 
sin-cos-346-b-chunk-0611, sat, , , , , 4, 
sin-cos-346-b-chunk-0612, sat, , , , , 4, 
sin-cos-346-b-chunk-0615, unsat, , , , , , 
sin-cos-346-b-chunk-0616, sat, , , , , 4, 
sin-cos-346-b-chunk-0617, sat, , , , , 4, 
sin-cos-346-b-chunk-0618, unsat, , , , , , 
sin-cos-346-b-chunk-0620, sat, , , , , 4, 
sin-cos-346-b-chunk-0621, sat, , , , , 4, 
sin-cos-346-b-chunk-0622, unsat, , , 2, , 2, 
sin-cos-346-b-chunk-0623, sat, , , , , 4, 
sin-cos-346-b-chunk-0624, unsat, , , , , , 
sin-cos-346-b-chunk-0625, sat, , , , , 4, 
sin-cos-346-b-chunk-0626, sat, , , , , 4, 
sin-cos-346-b-chunk-0628, sat, , , , , 4, 
sin-cos-346-b-chunk-0629, sat, , , , , 4, 
sin-cos-346-b-chunk-0630, unsat, , , , , , 
sin-cos-346-b-chunk-0631, sat, , , , , 4, 
sin-cos-346-b-chunk-0632, sat, , , , , 4, 
sin-cos-346-b-chunk-0633, unsat, , , , , , 
sin-cos-346-b-chunk-0634, sat, , , , , 4, 
sin-cos-346-b-chunk-0635, sat, , , , , 4, 
sin-cos-346-b-chunk-0636, unsat, , , 2, , 2, 
sin-cos-346-b-chunk-0637, unsat, , , , , , 
sin-cos-346-b-chunk-0638, sat, , , , , 4, 
sin-cos-346-b-chunk-0639, sat, , , , , 4, 
sin-cos-346-b-chunk-0640, unsat, , , , , , 
sin-problem-7-chunk-0017, unsat, , , 3, , 5, 
sin-problem-7-chunk-0027, sat, , , , , 3, 
sin-problem-7-chunk-0028, unsat, , , 2, , 3, 
sin-problem-7-chunk-0042, sat, , , 1, 1, 5, 
sin-problem-7-chunk-0043, unsat, , , 2, , 2, 
sin-problem-7-chunk-0050, unsat, , , 4, 1, 3, 
sin-problem-7-chunk-0053, sat, , , , , 4, 
sin-problem-7-chunk-0054, sat, , , , , 4, 
sin-problem-7-chunk-0059, sat, , , , , 4, 
sin-problem-7-chunk-0066, sat, , , , , 4, 
sin-problem-7-chunk-0067, unsat, , , 2, , 2, 
sin-problem-7-chunk-0072, sat, , , , , 3, 
sin-problem-7-chunk-0073, sat, , , , , 4, 
sin-problem-7-chunk-0080, sat, , , , , 4, 
sin-problem-7-chunk-0082, sat, , , , , 4, 
sin-problem-7-chunk-0085, sat, , , , , 4, 
sin-problem-7-chunk-0086, sat, , , , , 4, 
sin-problem-7-chunk-0087, sat, , , , , 4, 
sin-problem-7-chunk-0088, unsat, , , 2, , 2, 
sin-problem-7-chunk-0089, sat, , , , , 4, 
sin-problem-7-chunk-0090, sat, , , , , 4, 
sin-problem-7-chunk-0091, sat, , , , , 4, 
sin-problem-7-chunk-0092, sat, , , , , 4, 
sin-problem-7-chunk-0096, sat, , , , , 4, 
sin-problem-7-chunk-0099, unsat, , , 7, 1, 6, 
sin-problem-7-chunk-0101, unsat, , , 2, , 2, 
sin-problem-7-chunk-0102, sat, , , , , 4, 
sin-problem-7-chunk-0103, unsat, , , 2, , 2, 
sin-problem-7-chunk-0104, sat, , , , , 4, 
sin-problem-7-chunk-0105, unsat, , , 3, , 3, 
sin-problem-7-chunk-0106, sat, , , , , 4, 
sin-problem-7-chunk-0107, unsat, , , 2, , 2, 
sin-problem-7-chunk-0108, sat, , , , , 4, 
sin-problem-7-chunk-0109, sat, , , , , 4, 
sin-problem-7-chunk-0110, unsat, , , 3, , 3, 
sin-problem-7-chunk-0111, sat, , , , , 4, 
sin-problem-7-chunk-0112, sat, , , , , 4, 
sin-problem-7-chunk-0113, sat, , , , , 4, 
sin-problem-7-chunk-0114, sat, , , , , 4, 
sin-problem-7-chunk-0117, unsat, , , 1, , 1, 
sin-problem-7-chunk-0120, sat, , , 1, , 5, 
sin-problem-7-chunk-0122, sat, , , , , 4, 
sin-problem-7-chunk-0123, unsat, , , 4, 1, 3, 
sin-problem-7-chunk-0124, sat, , , , , 4, 
sin-problem-7-chunk-0125, sat, , , , , 4, 
sin-problem-7-chunk-0128, sat, , , 1, , 5, 
sin-problem-7-chunk-0129, unsat, , , 2, , 2, 
sin-problem-7-chunk-0130, sat, , , , , 4, 
sin-problem-7-chunk-0131, sat, , , , , 4, 
sin-problem-7-chunk-0135, sat, , , , , 4, 
sin-problem-7-chunk-0136, unsat, , , 2, , 2, 
sin-problem-7-chunk-0138, sat, , , , , 4, 
sin-problem-7-chunk-0140, sat, , , , , 4, 
sin-problem-7-chunk-0142, sat, , , , , 4, 
sin-problem-7-chunk-0143, sat, , , , , 4, 
sin-problem-7-chunk-0144, sat, , , , , 4, 
sin-problem-7-chunk-0145, sat, , , , , 4, 
sin-problem-7-chunk-0147, sat, , , , , 4, 
sin-problem-7-chunk-0148, unsat, , , 4, , 5, 
sin-problem-7-chunk-0150, sat, , , , , 4, 
sin-problem-7-chunk-0151, unsat, , , 6, 1, 6, 
sin-problem-7-chunk-0153, sat, , , , , 4, 
sin-problem-7-chunk-0155, sat, , , , , 4, 
sin-problem-7-chunk-0156, unsat, , , 2, , 2, 
sin-problem-7-chunk-0158, sat, , , , , 4, 
sin-problem-7-chunk-0160, sat, , , , , 4, 
sin-problem-7-chunk-0163, sat, , , , , 4, 
sin-problem-7-chunk-0164, sat, , , , , 4, 
sin-problem-7-chunk-0165, sat, , , , , 4, 
sin-problem-7-chunk-0166, sat, , , , , 4, 
sin-problem-7-chunk-0169, unsat, , , 7, 1, 6, 
sin-problem-7-chunk-0172, unsat, , , 7, 1, 6, 
sin-problem-7-chunk-0173, sat, , , , , 4, 
sin-problem-7-chunk-0174, unsat, , , 2, , 2, 
sin-problem-7-chunk-0175, sat, , , , , 4, 
sin-problem-7-chunk-0176, sat, , , , , 4, 
sin-problem-7-chunk-0177, unsat, , , 3, , 4, 
sin-problem-7-chunk-0179, unsat, , , 3, , 3, 
sin-problem-7-chunk-0182, sat, , , , , 4, 
sin-problem-7-chunk-0184, sat, , , , , 4, 
sin-problem-7-chunk-0185, sat, , , , , 4, 
sin-problem-7-chunk-0186, unsat, , , 3, , 3, 
sin-problem-7-chunk-0189, sat, , , , , 4, 
sin-problem-7-chunk-0190, sat, , , , , 4, 
sin-problem-7-chunk-0191, sat, , , , , 4, 
sin-problem-7-chunk-0192, sat, , , , , 4, 
sin-problem-7-chunk-0195, unsat, , , 1, , 1, 
sin-problem-7-chunk-0201, sat, , , 1, , 5, 
sin-problem-7-chunk-0202, sat, , , , , 4, 
sin-problem-7-chunk-0203, sat, , , , , 4, 
sin-problem-7-chunk-0204, sat, , , 3, 1, 6, 
sin-problem-7-chunk-0205, unsat, , , 3, , 3, 
sin-problem-7-chunk-0206, sat, , , , , 4, 
sin-problem-7-chunk-0207, sat, , , , , 4, 
sin-problem-7-chunk-0208, sat, , , , , 4, 
sin-problem-7-chunk-0209, sat, , , , , 4, 
sin-problem-7-chunk-0210, sat, , , 1, , 5, 
sin-problem-7-chunk-0212, sat, , , , , 4, 
sin-problem-7-chunk-0213, sat, , , , , 4, 
sin-problem-7-chunk-0214, sat, , , 1, , 5, 
sin-problem-7-chunk-0215, unsat, , , 2, , 2, 
sin-problem-7-chunk-0216, sat, , , , , 4, 
sin-problem-7-chunk-0221, sat, , , , , 4, 
sin-problem-7-chunk-0222, unsat, , , 2, , 2, 
sin-problem-7-chunk-0224, sat, , , , , 4, 
sin-problem-7-chunk-0225, unsat, , , 4, , 4, 
sin-problem-7-chunk-0227, sat, , , , , 4, 
sin-problem-7-chunk-0228, timeout, , , , , , 
sin-problem-7-chunk-0229, sat, , , , , 4, 
sin-problem-7-chunk-0231, sat, , , , , 4, 
sin-problem-7-chunk-0234, sat, , , , , 4, 
sin-problem-7-chunk-0235, sat, , , , , 4, 
sin-problem-7-chunk-0236, sat, , , , , 4, 
sin-problem-7-chunk-0238, sat, , , , , 4, 
sin-problem-7-chunk-0241, sat, , , , , 4, 
sin-problem-7-chunk-0242, unsat, , , 7, 1, 7, 
sin-problem-7-chunk-0245, unsat, , , 7, 1, 7, 
sin-problem-7-chunk-0247, sat, , , , , 4, 
sin-problem-7-chunk-0248, sat, , , , , 4, 
sin-problem-7-chunk-0249, sat, , , , , 4, 
sin-problem-7-chunk-0250, unsat, , , 2, , 2, 
sin-problem-7-chunk-0251, sat, , , , , 4, 
sin-problem-7-chunk-0252, sat, , , , , 4, 
sin-problem-7-chunk-0253, sat, , , , , 4, 
sin-problem-7-chunk-0254, sat, , , , , 4, 
sin-problem-7-chunk-0256, sat, , , , , 4, 
sin-problem-7-chunk-0257, sat, , , , , 4, 
sin-problem-7-chunk-0258, sat, , , , , 4, 
sin-problem-7-chunk-0261, unsat, , , 7, 1, 7, 
sin-problem-7-chunk-0264, unsat, , , 7, 1, 7, 
sin-problem-7-chunk-0267, sat, , , , , 4, 
sin-problem-7-chunk-0269, unsat, , , 2, , 2, 
sin-problem-7-chunk-0270, sat, , , , , 4, 
sin-problem-7-chunk-0272, unsat, , , 3, , 4, 
sin-problem-7-chunk-0273, sat, , , , , 4, 
sin-problem-7-chunk-0275, sat, , , , , 4, 
sin-problem-7-chunk-0276, unsat, , , 3, , 3, 
sin-problem-7-chunk-0278, unsat, , , 3, , 3, 
sin-problem-7-chunk-0279, sat, , , , , 4, 
sin-problem-7-chunk-0280, unsat, , , 2, , 2, 
sin-problem-7-chunk-0284, sat, , , , , 4, 
sin-problem-7-chunk-0286, sat, , , , , 4, 
sin-problem-7-chunk-0287, sat, , , , , 4, 
sin-problem-7-chunk-0288, sat, , , , , 4, 
sin-problem-7-chunk-0291, sat, , , , , 4, 
sin-problem-7-chunk-0294, unsat, , , 1, , 1, 
sin-problem-7-chunk-0297, timeout, , , , , , 
sin-problem-7-chunk-0300, sat, , , 1, , 5, 
sin-problem-7-chunk-0303, sat, , , 1, , 5, 
sin-problem-7-chunk-0304, sat, , , 4, 1, 7, 
sin-problem-7-chunk-0306, sat, , , , , 4, 
sin-problem-7-chunk-0307, sat, , , , , 4, 
sin-problem-7-chunk-0308, sat, , , 2, 1, 6, 
sin-problem-7-chunk-0310, sat, , , , , 4, 
sin-problem-7-chunk-0311, sat, , , , , 4, 
sin-problem-7-chunk-0312, sat, , , 1, , 5, 
sin-problem-7-chunk-0313, unsat, , , 2, , 2, 
sin-problem-7-chunk-0314, sat, , , , , 4, 
sin-problem-7-chunk-0316, sat, , , 1, , 5, 
sin-problem-7-chunk-0317, unsat, , , 2, , 2, 
sin-problem-7-chunk-0321, sat, , , , , 4, 
sin-problem-7-chunk-0322, unsat, , , 2, , 2, 
sin-problem-7-chunk-0324, sat, , , , , 4, 
sin-problem-7-chunk-0325, timeout, , , , , , 
sin-problem-7-chunk-0327, sat, , , , , 4, 
sin-problem-7-chunk-0328, sat, , , 1, , 5, 
sin-problem-7-chunk-0330, sat, , , , , 4, 
sin-problem-7-chunk-0331, sat, , , 1, , 5, 
sin-problem-7-chunk-0332, sat, , , , , 4, 
sin-problem-7-chunk-0334, sat, , , , , 4, 
sin-problem-7-chunk-0335, sat, , , , , 4, 
sin-problem-7-chunk-0338, sat, , , , , 4, 
sin-problem-7-chunk-0339, sat, , , , , 4, 
sin-problem-7-chunk-0341, sat, , , , , 4, 
sin-problem-7-chunk-0343, sat, , , , , 4, 
sin-problem-7-chunk-0346, sat, , , , , 4, 
sin-problem-7-chunk-0350, sat, , , , , 4, 
sin-problem-7-chunk-0351, sat, , , , , 4, 
sin-problem-7-chunk-0352, sat, , , 1, , 5, 
sin-problem-7-chunk-0353, sat, , , , , 4, 
sin-problem-7-chunk-0354, sat, , , , , 4, 
sin-problem-7-chunk-0356, sat, , , , , 4, 
sin-problem-7-chunk-0358, sat, , , , , 4, 
sin-problem-7-chunk-0360, sat, , , , , 4, 
sin-problem-7-chunk-0361, unsat, , , , , , 
sin-problem-7-weak-chunk-0015, unsat, , , 3, , 5, 
sin-problem-7-weak-chunk-0019, unsat, , , 3, , 4, 
sin-problem-7-weak-chunk-0027, sat, , , , , 4, 
sin-problem-7-weak-chunk-0028, unsat, , , 2, , 3, 
sin-problem-7-weak-chunk-0042, unsat, , , 3, , 3, 
sin-problem-7-weak-chunk-0060, sat, , , , , 4, 
sin-problem-7-weak-chunk-0061, unsat, , , 2, , 2, 
sin-problem-7-weak-chunk-0071, sat, , , 1, , 5, 
sin-problem-7-weak-chunk-0072, sat, , , 1, , 5, 
sin-problem-7-weak-chunk-0073, sat, , , 2, , 6, 
sin-problem-7-weak-chunk-0075, sat, , , 1, 1, 5, 
sin-problem-7-weak-chunk-0076, sat, , , 2, , 6, 
sin-problem-7-weak-chunk-0077, sat, , , 2, , 6, 
sin-problem-7-weak-chunk-0078, unsat, , , 5, 1, 5, 
sin-problem-7-weak-chunk-0079, unsat, , , 2, , 2, 
sin-problem-7-weak-chunk-0080, sat, , , 2, 1, 5, 
sin-problem-7-weak-chunk-0081, sat, , , 1, , 5, 
sin-problem-7-weak-chunk-0083, unsat, , , 2, , 2, 
sin-problem-7-weak-chunk-0084, unsat, , , 1, , 1, 
sin-problem-7-weak-chunk-0085, sat, , , 2, 1, 5, 
sin-problem-7-weak-chunk-0087, unsat, , , 7, 2, 6, 
sin-problem-7-weak-chunk-0088, sat, , , 1, , 5, 
sin-problem-7-weak-chunk-0090, sat, , , 1, , 5, 
sin-problem-7-weak-chunk-0091, sat, , , 1, , 5, 
sin-problem-7-weak-chunk-0093, sat, , , 1, , 5, 
sin-problem-7-weak-chunk-0096, sat, , , 1, , 5, 
sin-problem-7-weak-chunk-0097, unsat, , , , , , 
sin-problem-7-weak-chunk-0098, sat, , , 1, , 5, 
sin-problem-7-weak-chunk-0100, sat, , , 1, , 5, 
sin-problem-7-weak-chunk-0101, sat, , , 2, , 6, 
sin-problem-7-weak-chunk-0102, unsat, , , , , , 
sin-problem-7-weak-chunk-0103, sat, , , 1, , 5, 
sin-problem-7-weak-chunk-0104, sat, , , 1, , 5, 
sin-problem-7-weak-chunk-0105, unsat, , , , , , 
sin-problem-7-weak-chunk-0108, unsat, , , , , , 
sin-problem-7-weak-chunk-0109, sat, , , 1, , 5, 
sin-problem-7-weak-chunk-0110, sat, , , 1, , 5, 
sin-problem-7-weak-chunk-0111, unsat, , , 4, , 4, 
sin-problem-7-weak-chunk-0114, sat, , , , 1, 4, 
sin-problem-7-weak-chunk-0115, sat, , , , , 4, 
sin-problem-7-weak-chunk-0116, unsat, , , , , , 
sin-problem-7-weak-chunk-0118, sat, , , , , 4, 
